Agency,eventID,date,year,month,day,hour,minute,second,longitude,latitude,depth,magnitude,geometry
ISCBUL,616572698,2016.832656,2016,11,1,14,1,50,123.92,9.81,7.0,4.9,POINT (13794711.299102461 1097419.2251742997)
PIVS,3000039254,2016.995926,2016,12,31,12,6,56,123.64,10.1,10.0,4.5,POINT (13763541.841680344 1130195.3976388918)
PIVS,3000039602,2017.19542,2017,3,13,7,52,54,123.62,9.7,1.0,4.2,POINT (13761315.451864477 1084994.4325576928)
ISCGEM,2000002557,2017.380948,2017,5,20,1,6,14,123.95,9.31,547.2,6.0,POINT (13798050.88382626 1040975.4141008536)
ISCBUL,618855620,2017.571619,2017,7,28,15,23,6,123.64,9.68,32.0,4.1,POINT (13763541.841680344 1082735.8187730978)
ISCBUL,619442346,2017.604546,2017,8,9,15,49,23,124.09,9.93,3.0,5.1,POINT (13813635.612537319 1110978.2509109431)
ISCBUL,619892783,2017.870623,2017,11,14,18,39,41,123.62,10.11,17.0,4.1,POINT (13761315.451864477 1131326.1326539454)
PIVS,3000041586,2018.153266,2018,2,25,22,36,33,123.71,10.18,33.0,4.1,POINT (13771334.206035873 1139242.26511917)
PIVS,3000042097,2018.463326,2018,6,19,2,43,58,124.03,9.87,6.0,4.5,POINT (13806956.44308972 1104198.1204279147)
PIVS,3000042820,2018.835708,2018,11,2,0,48,21,124.07,9.91,3.0,4.3,POINT (13811409.22272145 1108718.0696821064)
ISCBUL,622045871,2019.227727,2019,3,25,2,53,4,123.93,9.84,35.0,4.8,POINT (13795824.494010393 1100808.5188901688)
ISCBUL,619194449,2019.986274,2019,12,26,23,45,37,123.63,9.81,0.0,4.1,POINT (13762428.64677241 1097419.2251742997)
ISCBUL,619308740,2020.118685,2020,2,13,13,22,49,123.45,9.74,0.0,4.0,POINT (13742391.138429623 1089512.06472387)
ISCBUL,626521230,2020.720778,2020,9,21,12,36,44,124.16,9.95,7.08,4.1,POINT (13821427.976892846 1113238.5702639013)
