Agency,eventID,date,year,month,day,hour,minute,second,longitude,latitude,depth,magnitude,geometry
ISCBUL,607733978,2013.626201,2013,8,17,13,31,24,125.4,12.07,0.0,4.8,POINT (13959464.145476507 1353675.8953724483)
ISCBUL,610331671,2014.311515,2014,4,24,16,52,18,125.27,11.56,24.0,4.9,POINT (13944992.61167338 1295673.9106514426)
ISCBUL,610332277,2014.358012,2014,5,11,16,11,10,125.13,11.92,12.0,4.4,POINT (13929407.882962322 1336605.2414711197)
PIVS,3000036326,2015.078051,2015,1,29,11,43,32,125.44,11.8,90.0,4.3,POINT (13963916.925108237 1322955.5151757807)
ISCBUL,611783973,2015.642663,2015,8,23,13,43,53,125.3,12.27,1.0,5.6,POINT (13948332.196397178 1376451.6590677854)
ISCBUL,614421083,2016.238374,2016,3,28,11,35,46,125.49,11.85,112.0,4.5,POINT (13969482.8996479 1328642.1717503832)
PIVS,3000038255,2016.363402,2016,5,13,8,50,33,124.89,11.99,22.0,5.2,POINT (13902691.205171935 1344570.3651684555)
ISCBUL,616056525,2016.580174,2016,7,31,22,10,36,125.12,12.34,64.39,4.7,POINT (13928294.688054388 1384427.2472995736)
PIVS,3000040443,2017.494199,2017,6,30,9,11,4,125.44,12.25,1.0,4.1,POINT (13963916.925108237 1374173.3093312215)
ISCGEM,2000002703,2019.307492,2019,4,23,5,37,52,125.13,11.76,64.1,6.5,POINT (13929407.882962322 1318406.936519377)
