Agency,eventID,date,year,month,day,hour,minute,second,longitude,latitude,depth,magnitude,geometry
PIVS,3000037465,2015.840584,2015,11,3,19,30,51,124.32,11.88,80.0,4.3,POINT (13839239.09541977 1332054.6652393385)
ISCBUL,614939227,2016.249483,2016,4,1,13,26,35,124.41,12.19,108.0,4.3,POINT (13849257.849591164 1367339.2949191858)
PIVS,3000038255,2016.363402,2016,5,13,8,50,33,124.89,11.99,22.0,5.2,POINT (13902691.205171935 1344570.3651684555)
ISCBUL,616715893,2016.939912,2016,12,10,22,44,36,124.32,12.17,9.0,5.2,POINT (13839239.09541977 1365061.6340357058)
ISCBUL,616858153,2017.061538,2017,1,23,11,4,24,124.63,12.53,15.0,4.3,POINT (13873748.137565685 1406086.0568924842)
ISCBUL,619443498,2017.653722,2017,8,27,14,36,15,124.51,12.33,26.0,4.5,POINT (13860389.798670493 1383287.7473287273)
PIVS,3000042693,2018.793902,2018,10,17,18,34,51,124.58,12.4,112.0,5.6,POINT (13868182.163026022 1391265.1621495977)
ISCBUL,622902491,2019.816396,2019,10,25,23,37,54,124.74,12.2,100.0,5.0,POINT (13885993.281552944 1368478.189751179)
ISCBUL,622913858,2019.893501,2019,11,23,3,4,15,124.15,11.98,13.0,4.7,POINT (13820314.781984914 1343432.364110052)
ISCBUL,627725620,2021.232053,2021,3,26,16,46,55,124.57,12.3,2.06,4.2,POINT (13867068.968118086 1379869.5080911645)
